order_id,customer_id,order_date,delivery_date,order_total
O002613,C00511,2025-04-19 11:02:38.033435,2025-04-24 11:02:38.033435,104.42
O002614,C00782,2024-10-12 10:23:16.736794,2024-10-16 10:23:16.736794,703.96
O002615,C00221,2025-09-04 08:42:20.904997,2025-09-11 08:42:20.904997,246.38
O002616,C00104,2025-06-20 20:41:02.948597,2025-06-22 20:41:02.948597,89.7
O002617,C00998,2024-12-10 23:26:32.053975,2024-12-16 23:26:32.053975,251.26
O002618,C00215,2025-05-13 19:27:11.483565,2025-05-16 19:27:11.483565,318.05
O002619,C00004,2025-01-20 09:05:27.800406,2025-01-23 09:05:27.800406,28.11
O002620,C00685,2026-05-15 23:49:13.985669,2026-05-18 23:49:13.985669,41.34
O002621,C00646,2025-06-06 21:53:05.686249,2025-06-11 21:53:05.686249,455.03
O002622,C00966,2025-04-21 23:53:30.959021,2025-04-27 23:53:30.959021,268.32
O002623,C00193,2024-10-30 17:31:05.192438,2024-11-06 17:31:05.192438,298.81
O002624,C00803,2025-10-22 16:15:55.787050,2025-10-26 16:15:55.787050,212.41
O002625,C00373,2024-10-29 16:02:05.398465,2024-11-05 16:02:05.398465,272.54
O002626,C00929,2024-08-09 21:50:46.520575,2024-08-11 21:50:46.520575,331.06
O002627,C00134,2025-08-08 12:14:15.385485,2025-08-14 12:14:15.385485,122.88
O002628,C00545,2025-08-14 11:44:56.498971,2025-08-21 11:44:56.498971,340.08
O002629,C00005,2025-11-22 17:33:53.089326,2025-11-27 17:33:53.089326,492.67
O002630,C00955,2025-01-21 18:45:10.847857,2025-01-23 18:45:10.847857,531.31
O002631,C00632,2025-08-08 06:04:52.333040,2025-08-12 06:04:52.333040,177.8
O002632,C00867,2025-12-02 11:09:49.679985,2025-12-05 11:09:49.679985,28.94
O002633,C00241,2025-07-28 16:36:43.170167,2025-08-05 16:36:43.170167,583.77
O002634,C00370,2025-03-26 11:58:03.562687,2025-04-02 11:58:03.562687,155.13
O002635,C00978,2026-03-04 09:16:48.409566,2026-03-11 09:16:48.409566,222.78
O002636,C00255,2025-08-15 21:32:27.615746,2025-08-26 21:32:27.615746,327.48
O002637,C00186,2025-01-18 21:25:26.416880,2025-01-23 21:25:26.416880,119.19
O002638,C00263,2025-08-08 17:22:16.842021,2025-08-13 17:22:16.842021,1030.16
O002639,C00373,2025-08-02 11:23:44.222340,2025-08-10 11:23:44.222340,202.51
O002640,C00486,2025-08-26 00:35:31.746910,2025-08-29 00:35:31.746910,273.53
O002641,C00139,2024-07-02 16:31:30.559436,2024-07-05 16:31:30.559436,570.58
O002642,C00263,2026-02-06 23:39:29.817237,2026-02-10 23:39:29.817237,588.78
O002643,C00179,2026-04-19 16:14:11.559401,2026-04-23 16:14:11.559401,94.88
O002644,C00351,2025-02-22 12:56:19.994704,2025-02-26 12:56:19.994704,318.66
O002645,C00607,2025-10-10 23:38:56.440300,2025-10-13 23:38:56.440300,226.92
O002646,C00024,2024-08-16 01:44:58.979311,2024-08-22 01:44:58.979311,221.46
O002647,C00881,2025-03-30 04:05:22.256679,2025-04-03 04:05:22.256679,138.92
O002648,C00064,2025-11-18 19:51:44.937832,2025-11-24 19:51:44.937832,908.48
O002649,C00398,2025-09-27 22:41:13.962798,2025-10-05 22:41:13.962798,153.28
O002650,C00404,2026-02-06 17:22:57.775850,2026-02-11 17:22:57.775850,246.38
O002651,C00211,2026-04-13 05:32:25.588454,2026-04-16 05:32:25.588454,367.36
O002652,C00277,2024-07-19 22:08:33.928401,2024-07-24 22:08:33.928401,136.71
O002653,C00128,2025-10-21 08:14:06.826017,2025-10-26 08:14:06.826017,23.35
O002654,C00299,2026-03-05 05:47:12.231571,2026-03-08 05:47:12.231571,598.7
O002655,C00287,2026-02-06 20:13:48.144276,2026-02-11 20:13:48.144276,390.67
O002656,C00488,2025-06-19 03:51:00.844541,2025-06-26 03:51:00.844541,38.96
O002657,C00033,2025-09-18 20:18:18.288175,2025-09-25 20:18:18.288175,357.58
O002658,C00057,2024-06-25 16:56:55.032940,2024-06-28 16:56:55.032940,371.14
O002659,C00286,2026-03-06 05:50:09.251081,2026-03-07 05:50:09.251081,56.61
O002660,C00393,2025-09-11 10:40:58.074353,2025-09-18 10:40:58.074353,296.07
O002661,C00135,2026-06-09 03:45:15.229669,2026-06-15 03:45:15.229669,312.04
O002662,C00311,2025-08-23 21:17:20.292022,2025-08-27 21:17:20.292022,74.29
O002663,C00172,2024-09-13 06:54:53.281424,2024-09-16 06:54:53.281424,826.06
O002664,C00712,2025-02-15 18:06:12.475109,2025-02-22 18:06:12.475109,396.52
O002665,C00267,2026-04-22 16:24:51.375610,2026-04-27 16:24:51.375610,362.92
O002666,C00001,2025-11-23 12:26:09.278887,2025-11-27 12:26:09.278887,582.56
O002667,C00193,2026-06-07 23:28:53.442269,2026-06-14 23:28:53.442269,123.78
O002668,C00710,2026-02-13 02:54:43.366440,2026-02-14 02:54:43.366440,154.91
O002669,C00282,2025-02-27 05:15:52.797760,2025-03-02 05:15:52.797760,236.19
O002670,C00535,2025-04-27 05:16:18.902139,2025-04-30 05:16:18.902139,85.04
O002671,C00876,2024-12-20 10:41:07.744028,2024-12-25 10:41:07.744028,132.55
O002672,C00027,2024-10-10 14:14:42.404367,2024-10-15 14:14:42.404367,146.52
O002673,C00324,2025-01-23 09:40:39.019423,2025-01-24 09:40:39.019423,139.49
O002674,C00459,2025-12-17 05:51:04.700846,2025-12-20 05:51:04.700846,222.7
O002675,C00772,2024-10-22 10:11:32.450106,2024-10-26 10:11:32.450106,724.72
O002676,C00306,2024-09-19 19:05:04.541914,2024-09-21 19:05:04.541914,34.54
O002677,C00854,2025-12-28 00:55:51.373046,2025-12-31 00:55:51.373046,328.29
O002678,C00141,2025-10-19 02:17:39.661089,2025-10-26 02:17:39.661089,50.55
O002679,C00084,2025-12-16 03:05:52.295170,2025-12-17 03:05:52.295170,151.22
O002680,C00617,2026-04-01 15:34:39.335083,2026-04-06 15:34:39.335083,144.2
O002681,C00872,2024-06-22 11:49:53.272265,2024-06-28 11:49:53.272265,167.28
O002682,C00258,2026-01-21 07:48:47.462734,2026-01-25 07:48:47.462734,297.3
O002683,C00933,2025-03-23 23:58:16.952508,2025-03-28 23:58:16.952508,108.39
O002684,C00951,2024-10-14 19:22:18.701045,2024-10-16 19:22:18.701045,340.07
O002685,C00505,2024-11-12 17:04:54.611140,2024-11-13 17:04:54.611140,175.04
O002686,C00833,2026-02-06 02:32:45.224764,2026-02-12 02:32:45.224764,223.6
O002687,C00139,2024-11-29 02:13:37.214056,2024-12-02 02:13:37.214056,96.23
O002688,C00388,2025-10-10 21:08:02.888284,2025-10-13 21:08:02.888284,187.14
O002689,C00772,2025-09-11 02:08:08.036058,2025-09-16 02:08:08.036058,487.92
O002690,C00720,2025-01-26 08:09:51.853049,2025-02-01 08:09:51.853049,489.89
O002691,C00314,2025-11-15 19:43:32.114431,2025-11-22 19:43:32.114431,423.31
O002692,C00870,2024-09-22 09:19:51.742170,2024-09-29 09:19:51.742170,294.61
O002693,C00174,2025-05-15 15:58:09.563986,2025-05-21 15:58:09.563986,182.0
O002694,C00894,2026-05-13 06:02:52.702475,2026-05-16 06:02:52.702475,364.14
O002695,C00385,2025-08-21 19:41:14.696733,2025-08-23 19:41:14.696733,139.6
O002696,C00876,2025-01-30 06:06:20.870142,2025-01-31 06:06:20.870142,730.02
O002697,C00931,2025-05-21 02:22:22.441838,2025-05-25 02:22:22.441838,372.82
O002698,C00015,2025-09-11 09:24:41.416306,2025-09-13 09:24:41.416306,180.5
O002699,C00357,2025-06-25 04:26:10.129025,2025-06-27 04:26:10.129025,173.36
O002700,C00639,2025-08-19 10:50:16.932520,2025-08-23 10:50:16.932520,477.04
O002701,C00172,2025-03-26 19:54:32.764640,2025-04-04 19:54:32.764640,292.4
O002702,C00022,2026-05-21 22:39:18.419771,2026-05-28 22:39:18.419771,736.62
O002703,C00789,2024-09-17 20:17:41.652112,2024-09-21 20:17:41.652112,380.79
O002704,C00528,2025-06-27 08:47:03.570914,2025-07-04 08:47:03.570914,49.71
O002705,C00783,2025-04-14 04:53:12.488367,2025-04-17 04:53:12.488367,339.75
O002706,C00390,2026-06-14 23:20:20.692652,2026-06-22 23:20:20.692652,88.9
O002707,C00192,2024-08-18 06:26:27.790381,2024-08-20 06:26:27.790381,384.47
O002708,C00274,2024-09-11 01:48:45.643410,2024-09-13 01:48:45.643410,253.43
O002709,C00449,2025-10-20 21:03:01.687442,2025-10-29 21:03:01.687442,477.29
O002710,C00209,2025-05-23 05:20:37.297888,2025-05-27 05:20:37.297888,138.06
O002711,C00239,2025-09-25 13:48:04.714773,2025-10-02 13:48:04.714773,423.12
O002712,C00123,2026-05-30 13:57:04.883927,2026-06-02 13:57:04.883927,45.35
O002713,C00932,2024-08-31 21:23:10.744073,2024-09-05 21:23:10.744073,137.49
O002714,C00724,2024-08-21 17:53:33.407358,2024-08-25 17:53:33.407358,223.34
O002715,C00604,2025-07-24 20:35:49.172982,2025-07-27 20:35:49.172982,383.77
O002716,C00729,2025-11-29 16:07:23.698282,2025-12-05 16:07:23.698282,394.05
O002717,C00663,2026-03-05 09:13:42.588691,2026-03-12 09:13:42.588691,475.04
O002718,C00245,2026-06-04 01:42:29.348186,2026-06-08 01:42:29.348186,137.49
O002719,C00931,2024-11-11 07:11:24.023490,2024-11-15 07:11:24.023490,384.08
O002720,C00648,2025-08-19 09:15:05.455169,2025-08-22 09:15:05.455169,515.22
O002721,C00179,2025-07-09 00:05:51.036975,2025-07-12 00:05:51.036975,595.67
O002722,C00997,2025-05-09 03:05:29.391336,2025-05-12 03:05:29.391336,377.15
O002723,C00232,2024-07-31 02:04:03.806849,2024-08-03 02:04:03.806849,430.31
O002724,C00829,2025-01-22 18:41:14.330044,2025-01-25 18:41:14.330044,749.8
O002725,C00246,2026-03-07 14:06:11.314828,2026-03-13 14:06:11.314828,115.74
O002726,C00478,2024-08-23 11:28:54.071325,2024-08-26 11:28:54.071325,151.22
O002727,C00778,2026-02-10 15:39:29.650681,2026-02-13 15:39:29.650681,262.78
O002728,C00200,2026-06-15 19:43:57.093002,2026-06-21 19:43:57.093002,233.2
O002729,C00251,2024-07-24 14:43:19.691822,2024-07-25 14:43:19.691822,103.9
O002730,C00403,2025-06-03 18:23:59.752753,2025-06-07 18:23:59.752753,58.36
O002731,C00072,2025-06-22 11:10:09.452091,2025-06-28 11:10:09.452091,539.56
O002732,C00189,2024-07-31 04:27:49.354389,2024-08-05 04:27:49.354389,500.9
O002733,C00045,2025-09-12 02:15:13.218148,2025-09-17 02:15:13.218148,546.52
O002734,C00078,2024-10-23 14:41:33.127535,2024-10-27 14:41:33.127535,121.02
O002735,C00865,2026-06-16 16:20:33.968723,2026-06-21 16:20:33.968723,607.83
O002736,C00103,2025-11-13 14:55:56.193591,2025-11-18 14:55:56.193591,326.11
O002737,C00455,2024-07-22 00:02:00.421451,2024-07-26 00:02:00.421451,388.48
O002738,C00414,2025-08-08 15:15:59.983458,2025-08-13 15:15:59.983458,67.82
O002739,C00351,2025-10-30 03:54:08.765213,2025-11-05 03:54:08.765213,272.57
O002740,C00464,2025-10-19 01:03:55.976326,2025-10-25 01:03:55.976326,540.01
O002741,C00094,2024-07-07 00:48:42.504795,2024-07-13 00:48:42.504795,95.72
O002742,C00572,2025-04-01 10:00:34.586635,2025-04-10 10:00:34.586635,561.98
O002743,C00674,2024-11-14 10:52:55.923502,2024-11-19 10:52:55.923502,265.86
O002744,C00351,2025-03-03 11:14:32.880481,2025-03-10 11:14:32.880481,301.19
O002745,C00171,2025-05-04 08:13:07.072569,2025-05-09 08:13:07.072569,506.52
O002746,C00657,2026-06-01 01:49:17.531562,2026-06-02 01:49:17.531562,257.74
O002747,C00810,2024-11-19 13:45:20.283759,2024-11-25 13:45:20.283759,130.86
O002748,C00644,2026-01-07 09:09:07.855608,2026-01-11 09:09:07.855608,336.04
O002749,C00298,2024-11-20 11:24:29.469330,2024-11-25 11:24:29.469330,627.33
O002750,C00117,2025-05-19 02:04:55.378779,2025-05-26 02:04:55.378779,473.87
O002751,C00321,2025-05-15 19:01:11.036110,2025-05-22 19:01:11.036110,239.51
O002752,C00167,2025-09-24 04:42:34.030981,2025-10-03 04:42:34.030981,364.97
O002753,C00668,2024-06-20 16:23:06.495936,2024-06-27 16:23:06.495936,739.04
O002754,C00872,2026-06-09 05:56:21.265447,2026-06-13 05:56:21.265447,401.12
O002755,C00247,2026-03-01 22:23:21.887352,2026-03-02 22:23:21.887352,203.49
O002756,C00800,2026-01-31 22:16:54.245592,2026-02-07 22:16:54.245592,51.81
O002757,C00724,2025-12-27 09:41:00.802377,2025-12-28 09:41:00.802377,262.91
O002758,C00202,2024-10-17 20:37:14.494895,2024-10-18 20:37:14.494895,489.87
O002759,C00266,2025-01-26 19:15:36.786220,2025-02-01 19:15:36.786220,264.09
O002760,C00679,2024-11-29 09:12:39.619097,2024-12-05 09:12:39.619097,101.22
O002761,C00665,2025-04-16 16:06:10.690723,2025-04-19 16:06:10.690723,199.53
O002762,C00520,2025-08-12 17:39:08.088364,2025-08-13 17:39:08.088364,63.86
O002763,C00489,2024-10-12 01:52:22.700058,2024-10-13 01:52:22.700058,393.51
O002764,C00492,2024-11-07 15:38:47.348925,2024-11-14 15:38:47.348925,74.29
O002765,C00375,2025-04-17 22:09:53.242351,2025-04-20 22:09:53.242351,605.35
O002766,C00383,2026-01-09 18:24:24.351928,2026-01-16 18:24:24.351928,338.81
O002767,C00595,2026-04-12 11:20:25.722641,2026-04-16 11:20:25.722641,283.5
O002768,C00446,2026-01-15 04:52:11.396079,2026-01-21 04:52:11.396079,561.26
O002769,C00449,2026-01-22 20:42:23.462091,2026-01-23 20:42:23.462091,156.63
O002770,C00734,2024-08-14 19:43:47.568367,2024-08-22 19:43:47.568367,219.5
O002771,C00075,2025-04-06 03:39:31.609945,2025-04-07 03:39:31.609945,639.36
O002772,C00992,2024-12-05 02:41:57.981658,2024-12-09 02:41:57.981658,280.84
O002773,C00018,2024-08-28 14:04:33.207771,2024-09-04 14:04:33.207771,324.1
O002774,C00138,2025-09-30 07:26:22.938718,2025-10-08 07:26:22.938718,287.13
O002775,C00060,2025-10-03 09:05:43.314282,2025-10-04 09:05:43.314282,532.27
O002776,C00447,2025-08-21 03:36:20.263377,2025-08-27 03:36:20.263377,644.73
O002777,C00254,2025-10-15 11:08:25.600254,2025-10-18 11:08:25.600254,146.52
O002778,C00991,2025-08-22 14:39:46.866860,2025-08-30 14:39:46.866860,641.73
O002779,C00390,2025-09-17 08:07:21.076942,2025-09-22 08:07:21.076942,659.62
O002780,C00810,2025-04-30 14:51:28.444066,2025-05-09 14:51:28.444066,152.82
O002781,C00029,2024-10-16 18:00:12.750463,2024-10-21 18:00:12.750463,131.24
O002782,C00528,2026-03-02 17:36:07.620670,2026-03-08 17:36:07.620670,40.4
O002783,C00501,2026-03-13 20:12:00.437283,2026-03-18 20:12:00.437283,94.86
O002784,C00014,2024-07-12 13:04:40.293596,2024-07-20 13:04:40.293596,360.28
O002785,C00573,2026-05-29 04:35:09.847142,2026-06-02 04:35:09.847142,236.23
O002786,C00319,2025-07-26 07:15:38.568669,2025-08-01 07:15:38.568669,191.58
O002787,C00090,2025-08-10 16:08:30.279700,2025-08-14 16:08:30.279700,909.75
O002788,C00445,2025-02-01 01:53:11.240574,2025-02-06 01:53:11.240574,216.12
O002789,C00356,2025-05-01 15:57:25.921845,2025-05-07 15:57:25.921845,352.83
O002790,C00603,2026-05-16 05:59:13.767797,2026-05-23 05:59:13.767797,298.95
O002791,C00575,2025-07-26 21:09:26.292966,2025-07-30 21:09:26.292966,379.75
O002792,C00999,2026-03-21 11:38:44.162971,2026-03-25 11:38:44.162971,804.69
O002793,C00330,2025-05-07 12:15:00.099005,2025-05-10 12:15:00.099005,17.32
O002794,C00969,2025-05-31 16:08:40.111214,2025-06-03 16:08:40.111214,102.95
O002795,C00525,2025-10-03 14:32:44.711938,2025-10-10 14:32:44.711938,56.86
O002796,C00460,2026-06-09 13:49:12.251030,2026-06-17 13:49:12.251030,374.43
O002797,C00742,2024-10-30 08:38:08.811507,2024-11-02 08:38:08.811507,374.94
O002798,C00927,2026-02-21 13:18:34.954871,2026-02-26 13:18:34.954871,302.22
O002799,C00923,2025-11-20 23:37:47.945497,2025-11-24 23:37:47.945497,146.01
O002800,C00478,2024-10-24 08:13:14.454031,2024-10-28 08:13:14.454031,425.63
O002801,C00798,2026-04-18 00:13:55.204786,2026-04-21 00:13:55.204786,383.92
O002802,C00247,2025-11-17 13:06:57.278237,2025-11-23 13:06:57.278237,134.2
O002803,C00518,2025-08-11 05:17:38.436725,2025-08-17 05:17:38.436725,246.64
O002804,C00887,2025-03-24 19:13:24.663504,2025-03-27 19:13:24.663504,200.02
O002805,C00332,2025-05-19 03:25:26.795349,2025-05-25 03:25:26.795349,554.58
O002806,C00025,2025-03-29 07:02:25.768459,2025-04-02 07:02:25.768459,574.62
O002807,C00867,2026-05-17 22:15:15.109197,2026-05-23 22:15:15.109197,547.59
O002808,C00127,2026-01-01 14:19:40.099518,2026-01-06 14:19:40.099518,197.79
O002809,C00238,2025-09-29 11:29:01.876180,2025-10-04 11:29:01.876180,336.94
O002810,C00174,2025-12-10 23:11:06.175083,2025-12-15 23:11:06.175083,374.95
O002811,C00345,2025-04-03 06:10:30.239542,2025-04-06 06:10:30.239542,420.59
O002812,C00138,2026-04-23 05:14:51.646261,2026-04-24 05:14:51.646261,170.58
O002813,C00954,2024-09-14 01:07:45.135792,2024-09-18 01:07:45.135792,131.55
O002814,C00031,2024-10-24 08:04:39.438960,2024-10-31 08:04:39.438960,720.25
O002815,C00848,2024-09-25 07:51:22.529037,2024-09-30 07:51:22.529037,176.86
O002816,C00609,2025-10-29 05:45:45.705929,2025-11-02 05:45:45.705929,216.78
O002817,C00379,2025-02-23 12:28:17.085184,2025-03-01 12:28:17.085184,334.41
O002818,C00465,2024-07-19 15:53:27.777659,2024-07-25 15:53:27.777659,344.98
O002819,C00386,2025-01-06 01:48:17.680215,2025-01-12 01:48:17.680215,191.08
O002820,C00981,2025-07-08 09:56:00.259062,2025-07-10 09:56:00.259062,417.66
O002821,C00059,2026-02-19 04:01:59.345410,2026-02-27 04:01:59.345410,287.78
O002822,C00926,2025-12-02 23:12:01.080482,2025-12-06 23:12:01.080482,124.08
O002823,C00562,2025-05-30 12:57:44.174073,2025-06-06 12:57:44.174073,27.37
O002824,C00615,2026-02-28 05:33:21.059733,2026-03-04 05:33:21.059733,215.9
O002825,C00809,2025-01-15 17:30:46.076703,2025-01-17 17:30:46.076703,169.95
O002826,C00711,2025-05-23 10:45:17.323768,2025-05-29 10:45:17.323768,218.35
O002827,C00853,2025-05-24 19:06:13.208118,2025-05-29 19:06:13.208118,33.74
O002828,C00820,2025-04-28 01:11:03.954880,2025-05-03 01:11:03.954880,179.14
O002829,C00252,2026-03-01 07:08:52.683185,2026-03-04 07:08:52.683185,572.49
O002830,C00099,2025-10-20 21:32:30.998451,2025-10-28 21:32:30.998451,66.0
O002831,C00313,2025-05-15 07:45:32.451782,2025-05-17 07:45:32.451782,365.83
O002832,C00128,2026-05-24 12:49:01.658594,2026-05-30 12:49:01.658594,438.4
O002833,C00776,2026-05-12 15:38:57.445432,2026-05-13 15:38:57.445432,487.13
O002834,C00923,2026-02-21 19:54:44.844693,2026-02-25 19:54:44.844693,177.22
O002835,C00301,2025-12-27 14:46:49.898256,2026-01-07 14:46:49.898256,734.99
O002836,C00670,2026-03-02 16:05:30.208449,2026-03-05 16:05:30.208449,512.02
O002837,C00182,2025-05-07 06:51:22.569809,2025-05-09 06:51:22.569809,175.47
O002838,C00937,2024-10-10 13:46:11.035106,2024-10-12 13:46:11.035106,361.78
O002839,C00186,2025-06-10 11:41:16.057459,2025-06-14 11:41:16.057459,197.79
O002840,C00533,2026-05-21 12:21:33.462237,2026-05-28 12:21:33.462237,98.12
O002841,C00270,2025-06-25 13:56:16.498528,2025-06-28 13:56:16.498528,284.71
O002842,C00774,2025-09-28 09:36:43.985032,2025-10-06 09:36:43.985032,184.58
O002843,C00834,2026-01-03 08:35:33.156419,2026-01-09 08:35:33.156419,669.89
O002844,C00268,2025-09-01 13:37:16.354200,2025-09-07 13:37:16.354200,287.29
O002845,C00134,2025-05-11 06:05:50.283827,2025-05-13 06:05:50.283827,72.74
O002846,C00217,2025-10-05 19:07:52.408293,2025-10-08 19:07:52.408293,269.68
O002847,C00540,2025-12-07 17:55:21.159085,2025-12-09 17:55:21.159085,619.5
O002848,C00955,2026-06-12 08:17:13.387119,2026-06-15 08:17:13.387119,767.6
O002849,C00463,2025-09-24 19:50:38.384153,2025-10-02 19:50:38.384153,366.22
O002850,C00431,2024-08-14 19:05:58.164524,2024-08-18 19:05:58.164524,176.36
O002851,C00284,2026-04-22 13:28:06.897133,2026-04-23 13:28:06.897133,40.96
O002852,C00945,2024-07-16 06:51:43.742393,2024-07-23 06:51:43.742393,361.36
O002853,C00913,2025-07-10 05:47:48.097044,2025-07-15 05:47:48.097044,218.43
O002854,C00458,2025-07-12 10:57:17.878417,2025-07-13 10:57:17.878417,682.99
O002855,C00321,2026-05-25 05:50:41.102381,2026-06-02 05:50:41.102381,392.67
O002856,C00046,2026-04-24 13:03:54.241897,2026-04-28 13:03:54.241897,259.59
O002857,C00698,2026-05-21 03:38:46.820421,2026-05-26 03:38:46.820421,249.36
O002858,C00737,2025-04-08 10:53:31.879124,2025-04-13 10:53:31.879124,66.0
O002859,C00607,2025-03-16 01:18:54.013206,2025-03-20 01:18:54.013206,342.35
O002860,C00319,2024-11-06 14:04:58.673033,2024-11-09 14:04:58.673033,191.16
O002861,C00071,2025-08-10 03:18:40.383259,2025-08-11 03:18:40.383259,107.18
O002862,C00331,2025-03-03 20:36:06.004985,2025-03-04 20:36:06.004985,339.62
O002863,C00980,2025-10-27 10:21:02.503410,2025-10-29 10:21:02.503410,265.33
O002864,C00318,2025-02-26 10:13:05.054341,2025-02-28 10:13:05.054341,263.9
O002865,C00484,2025-11-07 14:03:55.522917,2025-11-10 14:03:55.522917,274.78
O002866,C00312,2024-11-02 22:41:52.606407,2024-11-08 22:41:52.606407,254.73
O002867,C00677,2024-10-02 00:29:38.639361,2024-10-07 00:29:38.639361,896.01
O002868,C00805,2025-07-24 14:20:18.743154,2025-07-27 14:20:18.743154,17.32
O002869,C00843,2025-08-06 02:17:34.353704,2025-08-09 02:17:34.353704,334.11
O002870,C00175,2025-01-12 09:40:39.700809,2025-01-18 09:40:39.700809,82.68
O002871,C00167,2024-07-14 20:39:10.834531,2024-07-17 20:39:10.834531,101.72
O002872,C00323,2025-07-07 07:53:31.910598,2025-07-13 07:53:31.910598,351.42
O002873,C00868,2025-04-28 01:33:09.630963,2025-05-04 01:33:09.630963,210.61
O002874,C00313,2025-07-12 05:00:35.413377,2025-07-17 05:00:35.413377,81.92
O002875,C00587,2025-11-10 15:05:48.585158,2025-11-15 15:05:48.585158,338.62
O002876,C00702,2025-10-13 06:29:07.386177,2025-10-21 06:29:07.386177,466.43
O002877,C00424,2025-06-16 21:23:28.323908,2025-06-20 21:23:28.323908,54.16
O002878,C00773,2025-05-27 03:09:19.682186,2025-05-29 03:09:19.682186,184.32
O002879,C00224,2024-07-25 06:23:09.754284,2024-08-01 06:23:09.754284,162.61
O002880,C00272,2026-04-22 12:03:38.791516,2026-04-26 12:03:38.791516,859.55
O002881,C00930,2026-01-30 22:50:17.940686,2026-02-05 22:50:17.940686,759.21
O002882,C00112,2026-02-18 22:39:13.328286,2026-02-23 22:39:13.328286,374.11
O002883,C00187,2024-06-22 03:03:33.488575,2024-06-29 03:03:33.488575,379.83
O002884,C00028,2025-03-09 13:38:03.197899,2025-03-14 13:38:03.197899,346.83
O002885,C00045,2026-01-07 20:00:10.435565,2026-01-12 20:00:10.435565,265.11
O002886,C00401,2026-02-14 13:02:07.323314,2026-02-17 13:02:07.323314,338.38
O002887,C00987,2026-02-25 18:14:07.801679,2026-03-02 18:14:07.801679,74.29
O002888,C00483,2025-04-04 22:25:27.064225,2025-04-11 22:25:27.064225,461.68
O002889,C00604,2024-10-23 13:31:06.716916,2024-10-24 13:31:06.716916,314.63
O002890,C00287,2024-12-21 22:46:19.609999,2024-12-26 22:46:19.609999,95.47
